4|4 Area|POINT M (134.185603719 -28.424901631 299.27)
4|4 Area|POINT M (134.255511231 -28.555721832 315.89)
4|4 Area|POINT M (134.719454043 -29.01621513 387.02)
4|4 Area|POINT M (134.760437283 -29.0243854079999 391.38)
4|4 Area|POINT M (134.805252814 -29.050468361 396.8)
4|4 Area|POINT M (135.128238982 -29.7120497669999 481.68)
4|4 Area|POINT M (135.359777887 -30.533958024 579.32)
4|4 Area|POINT M (135.747780449 -30.967942707 643.02)
4|4 Area|POINT M (135.927377986 -31.1193375139999 667.98)
4|4 Area|POINT M (136.59959438 -31.2640719299999 735.96)
4|4 Area|POINT M (136.923584097 -31.3790542359999 773.95)
4|4 Area|POINT M (137.148753363 -31.6374512159999 813)
4|4 Area|POINT M (137.229169823 -31.716313382 825.67)
4|4 Area|POINT M (137.348293073 -31.8752112129999 846.73)
4|4 Area|POINT M (137.444978392 -32.034025372 866.66)
4|4 Area|POINT M (137.444978392 -32.034025372 866.66)
4|4 Area|POINT M (129.002837387 -31.6382463219999 0.1)
4|4 Area|POINT M (129.124258117 -31.6566965979999 12.97)
4|4 Area|POINT M (129.160276328 -31.6575242389999 16.45)
4|4 Area|POINT M (129.249784091 -31.648344027 25.05)
4|4 Area|POINT M (129.425310159 -31.632916434 41.8)
4|4 Area|POINT M (129.524827919 -31.619009981 51.32)
4|4 Area|POINT M (129.720367114 -31.6111362739999 69.9)
4|4 Area|POINT M (129.774936902 -31.600287753 75.19)
4|4 Area|POINT M (130.071293698 -31.569782529 103.73)
4|4 Area|POINT M (130.146068143 -31.573654591 110.9)
4|4 Area|POINT M (130.470486846 -31.5604504999999 142.21)
4|4 Area|POINT M (130.691697651 -31.53434765 163.67)
4|4 Area|POINT M (130.92482015 -31.445894301 188.31)
4|4 Area|POINT M (131.26608447 -31.365016582 222.5)
4|4 Area|POINT M (131.738695817 -31.4677993349999 270.11)
4|4 Area|POINT M (131.776265176 -31.482423168 274.05)
4|4 Area|POINT M (132.034858562 -31.6057116339999 302.65)
4|4 Area|POINT M (132.045161592 -31.6134647819999 303.96)
4|4 Area|POINT M (132.09485359 -31.6599803299999 311)
4|4 Area|POINT M (132.184520144 -31.7529974289999 324.44)
4|4 Area|POINT M (132.541679696 -31.8271336079999 362)
